Thread ID: 70141056596960
Fiber ID: 70141066590800
Total: 0.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
   NaN      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#render_template 
   NaN      0.000     0.000     0.000     0.000        3   <Class::ActionView::Resolver>#caching 
   NaN      0.000     0.000     0.000     0.000        3   ActionView::Resolver#caching? 
   NaN      0.000     0.000     0.000     0.000        3   Array#sort! 
   NaN      0.000     0.000     0.000     0.000        3   ActionView::Resolver#cached 
   NaN      0.000     0.000     0.000     0.000        3   ActionView::Resolver#find_all 
   NaN      0.000     0.000     0.000     0.000        3   ActionView::PathSet#find_all 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PathSet#find 
   NaN      0.000     0.000     0.000     0.000       26   Array#eql? 
   NaN      0.000     0.000     0.000     0.000        1   Hash#eql? 
   NaN      0.000     0.000     0.000     0.000        2   Hash#hash 
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionView::LookupContext::DetailsKey>#get 
   NaN      0.000     0.000     0.000     0.000        3   ActionView::LookupContext::DetailsCache#details_key 
   NaN      0.000     0.000     0.000     0.000        3   ActionView::LookupContext::ViewPaths#detail_args_for 
   NaN      0.000     0.000     0.000     0.000        7   Array#pop 
   NaN      0.000     0.000     0.000     0.000        3   ActionView::LookupContext::ViewPaths#handlers_regexp 
   NaN      0.000     0.000     0.000     0.000        3   ActionView::LookupContext::ViewPaths#normalize_name 
   NaN      0.000     0.000     0.000     0.000        3   ActionView::LookupContext::ViewPaths#args_for_lookup 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::ViewPaths#find 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#find_template 
   NaN      0.000     0.000     0.000     0.000        1   NilClass#try 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#determine_template 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#formats_regexp 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#extract_format 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LookupContext#registered_details 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#extract_details 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#render 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#initialize 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Renderer#_template_renderer 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Renderer#render_template 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Renderer#render 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::OutputFlow#initialize 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Context#_prepare_context 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::ControllerHelper#assign_controller 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Base#assign 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Base#initialize 
   NaN      0.000     0.000     0.000     0.000        2   Kernel#instance_variable_get 
   NaN      0.000     0.000     0.000     0.000        2  *ActionController::Base#protected_instance_variables 
   NaN      0.000     0.000     0.000     0.000        1   Kernel#instance_variables 
   NaN      0.000     0.000     0.000     0.000        1   Object#instance_variable_names 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#view_assigns 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering::ClassMethods#view_context_class 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#view_context_class 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#view_context 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Renderer#initialize 
   NaN      0.000     0.000     0.000     0.000        2   AbstractController::Rendering#view_renderer 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#_render_template 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Streaming#_render_template 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#_process_options 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Rendering#_process_options 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Streaming#_process_options 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#render_to_body 
   NaN      0.000     0.000     0.000     0.000        1   Hash#each_key 
   NaN      0.000     0.000     0.000     0.000        1   Set#each 
   NaN      0.000     0.000     0.000     0.000        2  *ActionController::Base#_renderers 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Renderers#_handle_render_options 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Renderers#render_to_body 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Compatibility#render_to_body 
   NaN      0.000     0.000     0.000     0.000        5   Symbol#=== 
   NaN      0.000     0.000     0.000     0.000       53   Kernel#=== 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Layouts#_layout_for_option 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Layouts#_include_layout? 
   NaN      0.000     0.000     0.000     0.000        2   Array#& 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#_normalize_options 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Layouts#_normalize_options 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Rendering#_normalize_options 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Compatibility#_normalize_options 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#_normalize_args 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Rendering#_normalize_args 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#_normalize_render 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#render 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Rendering#render 
   NaN      0.000     0.000     0.000     0.000        1   Benchmark#realtime 
   NaN      0.000     0.000     0.000     0.000        1   <Module::Benchmark>#ms 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Instrumentation#cleanup_view_runtime 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionPool#connected? 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionHandler#connected? 
   NaN      0.000     0.000     0.000     0.000        4  *<Class::ActiveRecord::Base>#connected? 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Railties::ControllerRuntime#cleanup_view_runtime 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Instrumentation#render 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::ImplicitRender#default_render 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::MimeResponds::Collector#response 
   NaN      0.000     0.000     0.000     0.000        2   ActionView::LookupContext::Accessors#formats 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::RackDelegation#content_type= 
   NaN      0.000     0.000     0.000     0.000        2   ActionController::RackDelegation#content_type 
   NaN      0.000     0.000     0.000     0.000        1   Mime::Type#method_missing 
   NaN      0.000     0.000     0.000     0.000        1   Mime::Type#respond_to? 
   NaN      0.000     0.000     0.000     0.000        1   Mime::Type#== 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#negotiate_mime 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::MimeResponds::Collector#negotiate_format 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Collector#json 
   NaN      0.000     0.000     0.000     0.000        2   ActionController::MimeResponds::Collector#custom 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Collector#html 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::MimeResponds::Collector#initialize 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::MimeResponds#retrieve_collector_from_mimes 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::MimeResponds#respond_to 
   NaN      0.000     0.000     0.000     0.000        2   League(id: integer, league_name: string, created_at: datetime, updated_at: datetime)#_run__4334471105940381467__initialize__109291186151795893__callbacks 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Base#_run_initialize_callbacks 
   NaN      0.000     0.000     0.000     0.000        2   League(id: integer, league_name: string, created_at: datetime, updated_at: datetime)#_run__4334471105940381467__find__109291186151795893__callbacks 
   NaN      0.000     0.000     0.000     0.000       20   ActiveModel::AttributeMethods#respond_to? 
   NaN      0.000     0.000     0.000     0.000       20   ActiveRecord::AttributeMethods::ClassMethods#attribute_methods_generated? 
   NaN      0.000     0.000     0.000     0.000       20   ActiveRecord::AttributeMethods#respond_to? 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Base#_run_find_callbacks 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Locking::Optimistic::ClassMethods#initialize_attributes 
   NaN      0.000     0.000     0.000     0.000        4  *ActiveRecord::AttributeMethods::Serialization::ClassMethods#initialize_attributes 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Base#init_with 
   NaN      0.000     0.000     0.000     0.000        2   Class#allocate 
   NaN      0.000     0.000     0.000     0.000        2   <Module::ActiveRecord::IdentityMap>#enabled 
   NaN      0.000     0.000     0.000     0.000        4   ActiveRecord::AttributeMethods::PrimaryKey::ClassMethods#primary_key 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Inheritance::ClassMethods#find_sti_class 
   NaN      0.000     0.000     0.000     0.000        4  *ActiveRecord::ModelSchema::ClassMethods#inheritance_column 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Inheritance::ClassMethods#instantiate 
   NaN      0.000     0.000     0.000     0.000        5   Array#collect! 
   NaN      0.000     0.000     0.000     0.000       61   Array#hash 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Result#hash_rows 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Result#each 
   NaN      0.000     0.000     0.000     0.000        1   PG::Result#clear 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Result#initialize 
   NaN      0.000     0.000     0.000     0.000        1   PG::Result#each_row 
   NaN      0.000     0.000     0.000     0.000        2   Enumerable#to_a 
   NaN      0.000     0.000     0.000     0.000        1   Kernel#enum_for 
   NaN      0.000     0.000     0.000     0.000        1   PG::Result#values 
   NaN      0.000     0.000     0.000     0.000        4   PG::Result#ftype 
   NaN      0.000     0.000     0.000     0.000        1   Array#initialize 
   NaN      0.000     0.000     0.000     0.000        1   PG::Result#nfields 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::PostgreSQLAdapter#result_as_array 
   NaN      0.000     0.000     0.000     0.000        1   PG::Result#fields 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::PostgreSQLAdapter#exec_no_cache 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::PostgreSQLAdapter#exec_query 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::PostgreSQLAdapter#select 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::DatabaseStatements#select_all 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#cache_sql 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Table 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_JoinSource 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Nodes::JoinSource#empty? 
   NaN      0.000     0.000     0.000     0.000       15   String#eql? 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#quote_column_name 
   NaN      0.000     0.000     0.000     0.000        2   Arel::Visitors::ToSql#quote_table_name 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::SchemaCache#columns_hash 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#column_cache 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::SchemaCache#table_exists? 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#table_exists? 
   NaN      0.000     0.000     0.000     0.000        3   #<Class:0x007f95fa862328>#relation 
   NaN      0.000     0.000     0.000     0.000        2   #<Class:0x007f95fa862328>#name 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#column_for 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Attributes_Attribute 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_SelectCore 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_SelectStatement 
   NaN      0.000     0.000     0.000     0.000        4   Arel::Visitors::Visitor#dispatch 
   NaN      0.000     0.000     0.000     0.000        4  *Arel::Visitors::Visitor#visit 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::Visitor#accept 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#accept 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::DatabaseStatements#to_sql 
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#locked 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#locked? 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#select_all 
   NaN      0.000     0.000     0.000     0.000        2   Object#blank? 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Sanitization::ClassMethods#sanitize_sql_for_conditions 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ModelSchema::ClassMethods#table_name 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Querying#find_by_sql 
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#distinct 
   NaN      0.000     0.000     0.000     0.000        2   Module#== 
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#project 
   NaN      0.000     0.000     0.000     0.000        1   Struct#initialize 
   NaN      0.000     0.000     0.000     0.000        1   <Class::#<Class:0x007f95fa862328>>#allocate 
   NaN      0.000     0.000     0.000     0.000        1   <Class::#<Class:0x007f95fa862328>>#new 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Table#[] 
   NaN      0.000     0.000     0.000     0.000       51   String#initialize 
   NaN      0.000     0.000     0.000     0.000        1   <Module::Arel>#sql 
   NaN      0.000     0.000     0.000     0.000        1   <Module::Arel>#star 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#build_select 
   NaN      0.000     0.000     0.000     0.000        1   Enumerable#grep 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#collapse_wheres 
   NaN      0.000     0.000     0.000     0.000       32   Array#- 
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#from 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Nodes::SelectStatement#initialize 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Nodes::Binary#initialize 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Nodes::JoinSource#initialize 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Nodes::SelectCore#initialize 
   NaN      0.000     0.000     0.000     0.000        1   Arel::TreeManager#initialize 
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#initialize 
   NaN      0.000     0.000     0.000     0.000        1   Arel::Table#from 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#build_arel 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#arel 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Relation#eager_loading? 
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::Locking::Optimistic::ClassMethods#locking_column 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ModelSchema::ClassMethods#columns_hash 
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActiveRecord::Base>#lock_optimistically 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Locking::Optimistic::ClassMethods#locking_enabled? 
   NaN      0.000     0.000     0.000     0.000        8   BasicObject#equal? 
   NaN      0.000     0.000     0.000     0.000        2   Method#owner 
   NaN      0.000     0.000     0.000     0.000        2   Kernel#method 
   NaN      0.000     0.000     0.000     0.000        4  *ActiveRecord::Scoping::Default::ClassMethods#build_default_scope 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Relation#with_default_scope 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Relation#exec_queries 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::PostgreSQLAdapter#supports_explain? 
   NaN      0.000     0.000     0.000     0.000        5   Class#superclass 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Delegation#connection 
   NaN      0.000     0.000     0.000     0.000        2  *ActiveRecord::Delegation#auto_explain_threshold_in_seconds 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Scoping::ClassMethods#current_scope= 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Scoping::ClassMethods#with_scope 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Relation#scoping 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Delegation#logger 
   NaN      0.000     0.000     0.000     0.000        3  *ActiveRecord::Explain#logging_query_plan 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Relation#to_a 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::FinderMethods#all 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Inheritance::ClassMethods#finder_needs_type_condition? 
   NaN      0.000     0.000     0.000     0.000       23   Kernel#instance_variable_set 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Relation#initialize 
   NaN      0.000     0.000     0.000     0.000        2   <Class::ActiveRecord::Base>#arel_table 
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActiveRecord::Base>#relation 
   NaN      0.000     0.000     0.000     0.000        4   Module#to_s 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Scoping::ClassMethods#current_scope 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Scoping::Named::ClassMethods#scoped 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Querying#all 
   NaN      0.000     0.000     0.000     0.000        1   LeaguesController#index 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::ImplicitRender#send_action 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Base#process_action 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::DetailsCache#_set_detail 
   NaN      0.000     0.000     0.000     0.000        2   Array#to_ary 
   NaN      0.000     0.000     0.000     0.000        2   ActionView::LookupContext::Accessors#formats= 
   NaN      0.000     0.000     0.000     0.000        2   ActionView::LookupContext#formats= 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::ViewPaths#formats= 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Rendering#process_action 
   NaN      0.000     0.000     0.000     0.000        2   #<Class:0x007f95fdea2a28>#allow_forgery_protection 
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::InheritableOptions#initialize 
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::InheritableOptions#inheritable_copy 
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::Configurable#config 
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Base#allow_forgery_protection 
   NaN      0.000     0.000     0.000     0.000        2   ActionController::RequestForgeryProtection#protect_against_forgery? 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#verified_request? 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#verify_authenticity_token 
   NaN      0.000     0.000     0.000     0.000        1   LeaguesController#_run__4546937554333399473__process_action__3325387514639876829__callbacks 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Base#_run_process_action_callbacks 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Callbacks#process_action 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Rescue#process_action 
   NaN      0.000     0.000     0.000     0.000       16   Hash#empty? 
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::LogSubscriber#info 
   NaN      0.000     0.000     0.000     0.000       12   Hash#except! 
   NaN      0.000     0.000     0.000     0.000       12   Hash#except 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::LogSubscriber#start_processing 
   NaN      0.000     0.000     0.000     0.000       64  *ActiveSupport::OrderedOptions#_get 
   NaN      0.000     0.000     0.000     0.000        6   #<Class:0x007f95fdea2a28>#logger 
   NaN      0.000     0.000     0.000     0.000        7   ActiveSupport::Configurable::ClassMethods#config 
   NaN      0.000     0.000     0.000     0.000        6   <Class::ActionController::Base>#logger 
   NaN      0.000     0.000     0.000     0.000        6   ActionController::LogSubscriber#logger 
   NaN      0.000     0.000     0.000     0.000       23   String#intern 
   NaN      0.000     0.000     0.000     0.000        5   <Module::ActiveSupport::Notifications>#instrumenter 
   NaN      0.000     0.000     0.000     0.000        4   ActiveSupport::Notifications::Fanout#listening? 
   NaN      0.000     0.000     0.000     0.000       51  *Proc#yield 
   NaN      0.000     0.000     0.000     0.000        5  *<Module::ActiveSupport::Notifications>#instrument 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#fullpath 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#fullpath 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#method 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#accept 
   NaN      0.000     0.000     0.000     0.000        4   Kernel#=~ 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#xml_http_request? 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#valid_accept_header 
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Request>#ignore_accept_header 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#use_accept_header 
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::HashWithIndifferentAccess#key? 
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::Http::MimeNegotiation#formats 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#format 
   NaN      0.000     0.000     0.000     0.000        3   Enumerable#find 
   NaN      0.000     0.000     0.000     0.000        2   Kernel#lambda 
   NaN      0.000     0.000     0.000     0.000        1   Regexp#initialize 
   NaN      0.000     0.000     0.000     0.000        1   <Class::Regexp>#allocate 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#compile_filter 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#compiled_filter 
   NaN      0.000     0.000     0.000     0.000        9   Array#blank? 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#enabled? 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#filter 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::HashWithIndifferentAccess#with_indifferent_access 
   NaN      0.000     0.000     0.000     0.000        4   String#encode! 
   NaN      0.000     0.000     0.000     0.000        3  *ActionDispatch::Http::Parameters#encode_params 
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::HashWithIndifferentAccess#regular_writer 
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::HashWithIndifferentAccess#convert_value 
   NaN      0.000     0.000     0.000     0.000        5   ActiveSupport::HashWithIndifferentAccess#convert_key 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Http::Parameters#path_parameters 
   NaN      0.000     0.000     0.000     0.000        5   ActiveSupport::HashWithIndifferentAccess#default 
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::HashWithIndifferentAccess#dup 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::HashWithIndifferentAccess#merge 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#GET 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#GET 
   NaN      0.000     0.000     0.000     0.000        4   Hash#default= 
   NaN      0.000     0.000     0.000     0.000       58  *Hash#default 
   NaN      0.000     0.000     0.000     0.000        7   Hash#each_pair 
   NaN      0.000     0.000     0.000     0.000        6   ActiveSupport::HashWithIndifferentAccess#update 
   NaN      0.000     0.000     0.000     0.000        4   ActiveSupport::HashWithIndifferentAccess#initialize 
   NaN      0.000     0.000     0.000     0.000        2   <Class::ActiveSupport::HashWithIndifferentAccess>#new_from_hash_copying_default 
   NaN      0.000     0.000     0.000     0.000        2   Hash#with_indifferent_access 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Http::Parameters#normalize_parameters 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Http::Upload#normalize_parameters 
   NaN      0.000     0.000     0.000     0.000        1   StringIO#rewind 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#deep_munge 
   NaN      0.000     0.000     0.000     0.000        2   Rack::Utils#parse_nested_query 
   NaN      0.000     0.000     0.000     0.000        2   Rack::Request#parse_query 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#parse_query 
   NaN      0.000     0.000     0.000     0.000        1   StringIO#read 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Multipart::Parser#setup_parse 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Multipart::Parser#parse 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Multipart::Parser#initialize 
   NaN      0.000     0.000     0.000     0.000        1   <Module::Rack::Multipart>#parse_multipart 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#parse_multipart 
   NaN      0.000     0.000     0.000     0.000        7   Mime::Type#to_s 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#form_data? 
   NaN      0.000     0.000     0.000     0.000       23   Kernel#eql? 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#POST 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#POST 
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::Http::Parameters#parameters 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#initialize 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#parameter_filter_for 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#parameter_filter 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#filtered_parameters 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Instrumentation#process_action 
   NaN      0.000     0.000     0.000     0.000        2  *ActionController::Base#_wrapper_options 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::ParamsWrapper#_wrapper_formats 
   NaN      0.000     0.000     0.000     0.000        8   Mime::Type#to_sym 
   NaN      0.000     0.000     0.000     0.000        3   Mime::Type#ref 
   NaN      0.000     0.000     0.000     0.000        2   <Class::Mime::Type>#lookup 
   NaN      0.000     0.000     0.000     0.000        3   String#strip 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Http::MimeNegotiation#content_mime_type 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::ParamsWrapper#_wrapper_enabled? 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::ParamsWrapper#process_action 
   NaN      0.000     0.000     0.000     0.000        4   <Class::ActiveRecord::LogSubscriber>#reset_runtime 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Railties::ControllerRuntime#process_action 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Base#action_method? 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Base#method_for_action 
   NaN      0.000     0.000     0.000     0.000       12   Set#include? 
